feature nr: 0, importance: 0.00396
feature nr: 2, importance: 0.00240
feature nr: 6, importance: 0.00147
feature nr: 26, importance: 0.00166
feature nr: 34, importance: 0.00088
feature nr: 100, importance: 0.00127
feature nr: 207, importance: 0.00242
feature nr: 14967, importance: 0.10379
feature nr: 15339, importance: 0.00729
feature nr: 38686, importance: 0.00394
feature nr: 44149, importance: 0.00918
feature nr: 82601, importance: 0.10069
feature nr: 104287, importance: 0.00328
feature nr: 110034, importance: 0.02192
feature nr: 133415, importance: 0.00479
feature nr: 136501, importance: 0.00196
feature nr: 136655, importance: 0.00274
feature nr: 162244, importance: 0.02093
feature nr: 185041, importance: 0.46209
feature nr: 196283, importance: 0.01432
feature nr: 207833, importance: 0.00231
feature nr: 213559, importance: 0.09963
feature nr: 223446, importance: 0.01901
feature nr: 232592, importance: 0.00587
feature nr: 246816, importance: 0.05138
feature nr: 262001, importance: 0.05081
