feature nr: 92, importance: 0.00054
feature nr: 154, importance: 0.01016
feature nr: 192, importance: 0.00139
feature nr: 266, importance: 0.00793
feature nr: 413, importance: 0.00178
feature nr: 437, importance: 0.02163
feature nr: 1494, importance: 0.00846
feature nr: 6081, importance: 0.00936
feature nr: 6934, importance: 0.00787
feature nr: 9562, importance: 0.00320
feature nr: 11431, importance: 0.01322
feature nr: 13167, importance: 0.00641
feature nr: 15085, importance: 0.01628
feature nr: 15626, importance: 0.01070
feature nr: 15704, importance: 0.01023
feature nr: 18935, importance: 0.00910
feature nr: 28743, importance: 0.00007
feature nr: 29771, importance: 0.01322
feature nr: 31992, importance: 0.01344
feature nr: 34361, importance: 0.00632
feature nr: 37998, importance: 0.00301
feature nr: 38038, importance: 0.00203
feature nr: 42958, importance: 0.13963
feature nr: 43274, importance: 0.00446
feature nr: 50706, importance: 0.01117
feature nr: 53934, importance: 0.00257
feature nr: 55493, importance: 0.00474
feature nr: 59559, importance: 0.00362
feature nr: 60628, importance: 0.00452
feature nr: 71175, importance: 0.00406
feature nr: 71218, importance: 0.00382
feature nr: 73309, importance: 0.00431
feature nr: 80982, importance: 0.00145
feature nr: 88573, importance: 0.04595
feature nr: 90399, importance: 0.02135
feature nr: 92566, importance: 0.00360
feature nr: 93466, importance: 0.00785
feature nr: 93706, importance: 0.00357
feature nr: 93987, importance: 0.00276
feature nr: 108390, importance: 0.04377
feature nr: 109331, importance: 0.00548
feature nr: 113282, importance: 0.00470
feature nr: 118130, importance: 0.01216
feature nr: 122332, importance: 0.00159
feature nr: 123082, importance: 0.00757
feature nr: 124416, importance: 0.00445
feature nr: 126350, importance: 0.00192
feature nr: 134351, importance: 0.00302
feature nr: 137530, importance: 0.18268
feature nr: 138658, importance: 0.01379
feature nr: 144256, importance: 0.00885
feature nr: 154975, importance: 0.14022
feature nr: 155292, importance: 0.01602
feature nr: 165703, importance: 0.00293
feature nr: 170606, importance: 0.01513
feature nr: 174941, importance: 0.01396
feature nr: 189914, importance: 0.00058
feature nr: 206565, importance: 0.00042
feature nr: 212566, importance: 0.00033
feature nr: 224447, importance: 0.01927
feature nr: 232400, importance: 0.00013
feature nr: 237788, importance: 0.00279
feature nr: 245117, importance: 0.00204
feature nr: 251741, importance: 0.00380
feature nr: 257591, importance: 0.00169
feature nr: 261580, importance: 0.00398
feature nr: 275850, importance: 0.00907
feature nr: 276801, importance: 0.03190
