feature nr: 1, importance: 0.00572
feature nr: 21, importance: 0.01728
feature nr: 8932, importance: 0.00248
feature nr: 13797, importance: 0.00341
feature nr: 29020, importance: 0.00154
feature nr: 29380, importance: 0.00687
feature nr: 33250, importance: 0.00215
feature nr: 33329, importance: 0.00263
feature nr: 34107, importance: 0.07126
feature nr: 41640, importance: 0.00004
feature nr: 52536, importance: 0.00126
feature nr: 56694, importance: 0.05519
feature nr: 67350, importance: 0.06560
feature nr: 74286, importance: 0.00673
feature nr: 84770, importance: 0.04180
feature nr: 95653, importance: 0.00368
feature nr: 102475, importance: 0.00233
feature nr: 111835, importance: 0.00695
feature nr: 112353, importance: 0.44744
feature nr: 114335, importance: 0.02488
feature nr: 115850, importance: 0.00889
feature nr: 122789, importance: 0.00544
feature nr: 127997, importance: 0.00085
feature nr: 138210, importance: 0.00417
feature nr: 160096, importance: 0.00470
feature nr: 170689, importance: 0.00186
feature nr: 175835, importance: 0.00138
feature nr: 177556, importance: 0.00159
feature nr: 184544, importance: 0.00077
feature nr: 191050, importance: 0.11850
feature nr: 210190, importance: 0.02741
feature nr: 216538, importance: 0.00111
feature nr: 225507, importance: 0.00961
feature nr: 231274, importance: 0.01236
feature nr: 246030, importance: 0.00164
feature nr: 262469, importance: 0.01572
feature nr: 264545, importance: 0.01478
