feature nr: 198, importance: 0.00155
feature nr: 213, importance: 0.00298
feature nr: 2315, importance: 0.01002
feature nr: 3001, importance: 0.00684
feature nr: 3276, importance: 0.02323
feature nr: 4083, importance: 0.06076
feature nr: 4306, importance: 0.00747
feature nr: 12032, importance: 0.04088
feature nr: 14421, importance: 0.07152
feature nr: 22875, importance: 0.00872
feature nr: 32028, importance: 0.02416
feature nr: 51211, importance: 0.00161
feature nr: 70734, importance: 0.00363
feature nr: 110653, importance: 0.00971
feature nr: 114390, importance: 0.02128
feature nr: 115732, importance: 0.01548
feature nr: 119281, importance: 0.06324
feature nr: 120825, importance: 0.00688
feature nr: 131078, importance: 0.16716
feature nr: 154401, importance: 0.00110
feature nr: 162977, importance: 0.00209
feature nr: 163323, importance: 0.00016
feature nr: 193382, importance: 0.00046
feature nr: 216005, importance: 0.24523
feature nr: 239134, importance: 0.00330
feature nr: 240311, importance: 0.11421
feature nr: 242314, importance: 0.02005
feature nr: 251017, importance: 0.04352
feature nr: 261354, importance: 0.00446
feature nr: 276097, importance: 0.01220
feature nr: 277273, importance: 0.00611
