feature nr: 2, importance: 0.00040
feature nr: 4, importance: 0.00217
feature nr: 6, importance: 0.00096
feature nr: 9, importance: 0.00146
feature nr: 20, importance: 0.00204
feature nr: 163, importance: 0.00124
feature nr: 265, importance: 0.00144
feature nr: 358, importance: 0.01636
feature nr: 449, importance: 0.00735
feature nr: 3003, importance: 0.01484
feature nr: 4049, importance: 0.00905
feature nr: 6406, importance: 0.01826
feature nr: 8765, importance: 0.00515
feature nr: 10485, importance: 0.00378
feature nr: 11750, importance: 0.01462
feature nr: 13827, importance: 0.01136
feature nr: 15428, importance: 0.00960
feature nr: 15548, importance: 0.00221
feature nr: 16160, importance: 0.00003
feature nr: 17295, importance: 0.01098
feature nr: 17658, importance: 0.00166
feature nr: 20088, importance: 0.07256
feature nr: 25011, importance: 0.01362
feature nr: 27104, importance: 0.03537
feature nr: 32410, importance: 0.00049
feature nr: 35111, importance: 0.00577
feature nr: 42455, importance: 0.00268
feature nr: 55905, importance: 0.00748
feature nr: 67516, importance: 0.02525
feature nr: 74500, importance: 0.00216
feature nr: 80184, importance: 0.00424
feature nr: 94283, importance: 0.01278
feature nr: 96380, importance: 0.04210
feature nr: 99346, importance: 0.01018
feature nr: 100477, importance: 0.00800
feature nr: 107382, importance: 0.00692
feature nr: 114399, importance: 0.00083
feature nr: 123924, importance: 0.00826
feature nr: 128757, importance: 0.01997
feature nr: 136926, importance: 0.00122
feature nr: 141789, importance: 0.03003
feature nr: 142168, importance: 0.01580
feature nr: 165565, importance: 0.02306
feature nr: 175845, importance: 0.00395
feature nr: 188023, importance: 0.00775
feature nr: 192792, importance: 0.00414
feature nr: 209728, importance: 0.00462
feature nr: 212512, importance: 0.02788
feature nr: 214595, importance: 0.02699
feature nr: 214952, importance: 0.00306
feature nr: 221085, importance: 0.00238
feature nr: 237859, importance: 0.00918
feature nr: 260846, importance: 0.00415
feature nr: 261913, importance: 0.00378
feature nr: 268609, importance: 0.00700
feature nr: 269729, importance: 0.13752
feature nr: 272171, importance: 0.22310
feature nr: 273635, importance: 0.00274
feature nr: 274771, importance: 0.04803
