feature nr: 10226, importance: 0.02262
feature nr: 22157, importance: 0.04546
feature nr: 33165, importance: 0.02458
feature nr: 41035, importance: 0.01280
feature nr: 54126, importance: 0.01954
feature nr: 81098, importance: 0.03891
feature nr: 87985, importance: 0.00972
feature nr: 95208, importance: 0.10464
feature nr: 137069, importance: 0.08308
feature nr: 158768, importance: 0.02688
feature nr: 162426, importance: 0.23532
feature nr: 173913, importance: 0.05502
feature nr: 215686, importance: 0.01470
feature nr: 226626, importance: 0.17378
feature nr: 249367, importance: 0.13297
