feature nr: 2, importance: 0.00360
feature nr: 6, importance: 0.00064
feature nr: 33, importance: 0.01086
feature nr: 3512, importance: 0.00685
feature nr: 7057, importance: 0.00423
feature nr: 25021, importance: 0.00189
feature nr: 38821, importance: 0.00276
feature nr: 72370, importance: 0.42583
feature nr: 74655, importance: 0.00133
feature nr: 82601, importance: 0.02976
feature nr: 90870, importance: 0.21661
feature nr: 102466, importance: 0.13222
feature nr: 139590, importance: 0.06080
feature nr: 141554, importance: 0.00917
feature nr: 141623, importance: 0.02224
feature nr: 196283, importance: 0.05893
feature nr: 213559, importance: 0.01227
