"query" "significant" "p_value" "term_size" "query_size" "intersection_size" "precision" "recall" "term_id" "source" "term_name" "effective_domain_size" "source_order" "evidence_codes" "intersection"
"query_1" TRUE 0.00163452731865865 4962 98 34 0.346938775510204 0.00685207577589682 "GO:0048731" "GO:BP" "system development" 33602 15159 "IEA,IEA,IEA,ISS IBA IEA,IGI,IBA,IMP IBA IEA,ISS IBA IEA,ISS TAS IEA,IMP IBA IEA,IEA,IEA,IDA,TAS IEA,ISS IBA IEA,IEA,IEA,ISS IEA,IEA,IEA,IBA IEA,IEA,IBA,IEA,HEP ISS TAS NAS IEA,IBA IEA,NAS IEA,TAS,IEA,IMP TAS NAS IEA,IMP IC IEA,IEA,IBA IEA,IBA" "ENSG00000066322,ENSG00000116833,ENSG00000179041,ENSG00000128652,ENSG00000207744,ENSG00000170166,ENSG00000121075,ENSG00000070031,ENSG00000163623,ENSG00000173991,ENSG00000101331,ENSG00000138363,ENSG00000136378,ENSG00000069011,ENSG00000143355,ENSG00000197406,ENSG00000198597,ENSG00000175793,ENSG00000126583,ENSG00000137825,ENSG00000140836,ENSG00000102935,ENSG00000167100,ENSG00000115598,ENSG00000070831,ENSG00000128709,ENSG00000116147,ENSG00000115306,ENSG00000164916,ENSG00000122691,ENSG00000160712,ENSG00000036672,ENSG00000121454,ENSG00000181409"
"query_1" TRUE 0.00223001319429098 3626 98 28 0.285714285714286 0.00772200772200772 "GO:0048513" "GO:BP" "animal organ development" 33602 14963 "IEA,IEA,IEA,ISS IBA IEA,IBA,IMP IEA,ISS IBA IEA,ISS TAS IEA,IMP IBA IEA,IEA,IEA,IDA,IEA,IEA,IEA,ISS IEA,IBA IEA,IEA,IEA,HEP TAS NAS IEA,IBA IEA,IEA,IEA,IMP TAS IEA,IMP IC IEA,IEA,IEA,IBA" "ENSG00000066322,ENSG00000116833,ENSG00000179041,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000070031,ENSG00000163623,ENSG00000173991,ENSG00000101331,ENSG00000138363,ENSG00000136378,ENSG00000069011,ENSG00000143355,ENSG00000197406,ENSG00000175793,ENSG00000140836,ENSG00000102935,ENSG00000115598,ENSG00000070831,ENSG00000128709,ENSG00000116147,ENSG00000164916,ENSG00000122691,ENSG00000160712,ENSG00000036672,ENSG00000121454,ENSG00000181409"
"query_1" TRUE 0.00945434730612205 37 98 4 0.0408163265306122 0.108108108108108 "GO:0035137" "GO:BP" "hindlimb morphogenesis" 33602 10239 "IMP,IEA,IEA,IEA" "ENSG00000121075,ENSG00000069011,ENSG00000128709,ENSG00000122691"
"query_1" TRUE 0.0164001805075099 5488 98 34 0.346938775510204 0.00619533527696793 "GO:0007275" "GO:BP" "multicellular organism development" 33602 3201 "IEA,TAS IEA,IEA,ISS IBA IEA,IGI,IBA NAS IEA,IMP IBA NAS IEA,ISS IBA IEA,ISS TAS IEA,IMP IBA IEA,IEA,IEA,IDA,TAS IEA,ISS IBA IEA,IEA,IEA,ISS IEA,IEA,IEA,IBA IEA,IEA,IBA,IEA,HEP ISS TAS NAS IEA,IBA IEA,NAS IEA,TAS,IEA,IMP TAS NAS IEA,IMP IC IEA,IEA,IBA IEA,IBA" "ENSG00000066322,ENSG00000116833,ENSG00000179041,ENSG00000128652,ENSG00000207744,ENSG00000170166,ENSG00000121075,ENSG00000070031,ENSG00000163623,ENSG00000173991,ENSG00000101331,ENSG00000138363,ENSG00000136378,ENSG00000069011,ENSG00000143355,ENSG00000197406,ENSG00000198597,ENSG00000175793,ENSG00000126583,ENSG00000137825,ENSG00000140836,ENSG00000102935,ENSG00000167100,ENSG00000115598,ENSG00000070831,ENSG00000128709,ENSG00000116147,ENSG00000115306,ENSG00000164916,ENSG00000122691,ENSG00000160712,ENSG00000036672,ENSG00000121454,ENSG00000181409"
"query_1" TRUE 0.036749211297338 1084 98 13 0.13265306122449 0.0119926199261993 "GO:0009887" "GO:BP" "animal organ morphogenesis" 33602 4248 "IEA,ISS IBA IEA,IBA,IMP,TAS,IMP IBA IEA,IEA,IEA,IEA,NAS IEA,IBA IEA,IMP TAS IEA,IEA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000173991,ENSG00000101331,ENSG00000143355,ENSG00000197406,ENSG00000070831,ENSG00000128709,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.0401400676852631 5979 98 35 0.357142857142857 0.00585382170931594 "GO:0048856" "GO:BP" "anatomical structure development" 33602 15276 "IEA,IBA TAS IEA,IEA,ISS IBA IEA,IGI,IBA NAS IEA,IMP IBA NAS IEA,ISS IBA IEA,ISS TAS IEA,IMP IBA TAS IEA,IEA,IEA,IDA,IBA TAS IEA,ISS IBA IEA,IEA,IEA,ISS IEA,ISS,IEA,IEA,IBA IEA,IEA,IBA,IEA,IDA IMP HEP ISS TAS NAS IEA,IBA IEA,NAS IEA,TAS,IEA,IMP TAS NAS IEA,IMP IC IEA,IEA,IBA IEA,IBA" "ENSG00000066322,ENSG00000116833,ENSG00000179041,ENSG00000128652,ENSG00000207744,ENSG00000170166,ENSG00000121075,ENSG00000070031,ENSG00000163623,ENSG00000173991,ENSG00000101331,ENSG00000138363,ENSG00000136378,ENSG00000069011,ENSG00000143355,ENSG00000197406,ENSG00000198597,ENSG00000175793,ENSG00000146047,ENSG00000126583,ENSG00000137825,ENSG00000140836,ENSG00000102935,ENSG00000167100,ENSG00000115598,ENSG00000070831,ENSG00000128709,ENSG00000116147,ENSG00000115306,ENSG00000164916,ENSG00000122691,ENSG00000160712,ENSG00000036672,ENSG00000121454,ENSG00000181409"
"query_1" TRUE 0.0491493230120031 2442 98 20 0.204081632653061 0.00819000819000819 "GO:0007399" "GO:BP" "nervous system development" 33602 3311 "ISS IEA,ISS IBA IEA,IEA,IEA,IEA,ISS IBA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA,HEP ISS IEA,IEA,NAS IEA,TAS,IEA,IBA IEA,IBA" "ENSG00000128652,ENSG00000070031,ENSG00000163623,ENSG00000138363,ENSG00000069011,ENSG00000143355,ENSG00000197406,ENSG00000198597,ENSG00000126583,ENSG00000137825,ENSG00000140836,ENSG00000102935,ENSG00000167100,ENSG00000070831,ENSG00000128709,ENSG00000116147,ENSG00000115306,ENSG00000122691,ENSG00000121454,ENSG00000181409"
"query_1" TRUE 0.000883843499794466 1262 98 15 0.153061224489796 0.0118858954041204 "GO:0000228" "GO:CC" "nuclear chromosome" 33602 42 "ISA,IDA,ISA,ISA,ISA,ISA,ISA,ISA,HDA,HDA IBA,ISA,ISA,ISA,ISA,ISA" "ENSG00000116833,ENSG00000179041,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000146047,ENSG00000164508,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.00223600601032016 1031 98 13 0.13265306122449 0.0126091173617847 "GO:0000790" "GO:CC" "nuclear chromatin" 33602 116 "ISA,ISA,ISA,ISA,ISA,ISA,ISA,IBA,ISA,ISA,ISA,ISA,ISA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000164508,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.00285440657987726 1220 98 14 0.142857142857143 0.0114754098360656 "GO:0000785" "GO:CC" "chromatin" 33602 111 "ISA,ISA,ISA,ISA,ISA,ISA,ISA,IDA ISS IEA,IBA IEA,ISA,ISA,ISA,ISA,ISA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000146047,ENSG00000164508,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.0335098965025931 1729 98 15 0.153061224489796 0.00867553499132447 "GO:0005694" "GO:CC" "chromosome" 33602 363 "ISA,IDA,ISA,ISA,ISA,ISA,ISA,ISA,IDA HDA ISS IEA,HDA IBA IEA,ISA,ISA,ISA,ISA,ISA" "ENSG00000116833,ENSG00000179041,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000146047,ENSG00000164508,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 1.16386747566761e-05 878 98 15 0.153061224489796 0.0170842824601367 "GO:0000977" "GO:MF" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 33602 129 "ISS IEA,IDA IBA,IMP IBA,IBA,IBA IEA,IBA IEA,IBA,IDA IBA IEA,IDA,IDA ISS IBA,IDA IBA,IEA,IBA,IDA IBA IEA,IBA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000198597,ENSG00000074800,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000182111,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 8.53762625349369e-05 1025 98 15 0.153061224489796 0.0146341463414634 "GO:0000976" "GO:MF" "transcription regulatory region sequence-specific DNA binding" 33602 128 "IDA ISS IBA IEA,IDA IBA,IMP IBA,IBA,IBA IEA,IBA IEA,IBA,IDA IBA IEA,IDA,IDA ISS IBA,IDA IBA,IDA IBA IEA,IBA,IDA IBA IEA,IBA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000198597,ENSG00000074800,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000182111,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 8.64386770636618e-05 1026 98 15 0.153061224489796 0.0146198830409357 "GO:0001067" "GO:MF" "regulatory region nucleic acid binding" 33602 182 "IDA ISS IBA IEA,IDA IBA,IMP IBA,IBA,IBA IEA,IBA IEA,IBA,IDA IBA IEA,IDA,IDA ISS IBA,IDA IBA,IDA IBA IEA,IBA,IDA IBA IEA,IBA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000198597,ENSG00000074800,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000182111,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.000254264301374284 968 98 14 0.142857142857143 0.0144628099173554 "GO:0000981" "GO:MF" "DNA-binding transcription factor activity, RNA polymerase II-specific" 33602 132 "ISA ISM IBA TAS IEA,IDA ISA ISM IEA,IDA IMP ISA ISM IBA IEA,ISA ISM IBA,ISA ISM IEA,ISA ISM IEA,ISA ISM IBA IEA,IDA IBA,IDA,EXP IDA ISA ISM TAS IEA,IDA ISA ISM IEA,IDA ISA ISM IEA,IDA ISA ISM IBA,IDA ISA ISM IBA IEA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000198597,ENSG00000074800,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.000419251234783981 1164 98 15 0.153061224489796 0.0128865979381443 "GO:0003700" "GO:MF" "DNA-binding transcription factor activity" 33602 428 "IDA ISA ISM IBA TAS IEA,IDA ISA ISM IBA IEA,IDA IMP ISA ISM IBA IEA,ISA ISM IBA TAS IEA,ISA ISM IBA IEA,ISS ISA ISM IEA,ISA ISM IBA IEA,IDA IBA,IDA,EXP IDA ISA ISM TAS NAS IEA,IBA,IDA ISA ISM IBA IEA,IDA ISA ISM IEA,IDA ISA ISM IBA IEA,IDA ISA ISM IBA IEA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000198597,ENSG00000074800,ENSG00000140836,ENSG00000102935,ENSG00000128709,ENSG00000164916,ENSG00000122691,ENSG00000121454"
"query_1" TRUE 0.000511754269316527 1183 98 15 0.153061224489796 0.0126796280642434 "GO:1990837" "GO:MF" "sequence-specific double-stranded DNA binding" 33602 12182 "IDA ISS IBA IEA,IDA IBA,IDA IMP IBA,IBA,IBA IEA,IDA IBA IEA,IDA IBA,IDA IBA IEA,IDA,IDA ISS IBA,IDA IBA,IDA IBA IEA,IBA,IDA IBA IEA,IDA IBA" "ENSG00000116833,ENSG00000128652,ENSG00000170166,ENSG00000121075,ENSG00000163623,ENSG00000069011,ENSG00000143355,ENSG00000198597,ENSG00000074800,ENSG00000140836,ENSG00000128709,ENSG00000164916,ENSG00000182111,ENSG00000122691,ENSG00000121454"
